,id,created_at,verified,username,text,location,listed_count,follower_count,retweet_count
793,1.22697E+18,2/10/2020 21:01,FALSE,dalen4mvp,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",LCC,3,2851,788
794,1.22697E+18,2/10/2020 21:01,FALSE,deebruhbruh,b'RT @Complex: The night Kobe won an #Oscar in 2018. \n\n#MambaForever \xf0\x9f\x8f\x86\xf0\x9f\x95\x8a https://t.co/mcGraui3bC',With Regina Noval ❤️,0,60,8119
795,1.22697E+18,2/10/2020 21:01,TRUE,TheCrossover,"b'Four years ago, Kobe signed his game-worn kicks for LeBron in honor of his last game played in Cleveland \xf0\x9f\x92\x9b\n\n(via\xe2\x80\xa6 https://t.co/cXDkzNMQI0'",New York City,2658,107021,19
796,1.22697E+18,2/10/2020 21:01,FALSE,HC_Suly,b'RT @Mamba_Insider: Kobe had some monster blocks in his career \xf0\x9f\x91\x80\xf0\x9f\x92\xaf https://t.co/qJcEsc4QpD',My Cave,9,402,246
797,1.22697E+18,2/10/2020 21:01,FALSE,heavensgatevev0,b'RIP Kobe Bryant',,0,42,0
798,1.22697E+18,2/10/2020 21:01,FALSE,Relent_Les,"b""RT @JohnnyNBA: It's tragic we won't ever hear him talk about any of his 20 year career ever again. \n\nIt's 2020 and the CHICAGO BULLS 1998 t\xe2\x80\xa6""",,0,310,2
799,1.22697E+18,2/10/2020 21:01,FALSE,RadioKnive,b'@mexican_kobe @theneedledrop Santeria is a banger doe',"East Hartford, CT",0,70,0
800,1.22697E+18,2/10/2020 21:01,FALSE,imadkhan82,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'","California, USA",1,147,789
801,1.22697E+18,2/10/2020 21:01,FALSE,DABIGBOSS_O,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'","Los Angeles, CA",0,58,789
802,1.22697E+18,2/10/2020 21:01,FALSE,PaperChaserBlog,"b'50 Cent On Gayle King\'s Question About Kobe Bryant\'s Court Case: ""They\'re Gonna Keep Playing With People That Are N\xe2\x80\xa6 https://t.co/inJL2w4mS9'","Erect, North Carolina",101,6393,3
803,1.22697E+18,2/10/2020 21:01,FALSE,kilcoynest,b'They wanted to honor Kobe and Hhis Daughter https://t.co/1HCv82ufp4',,1,47,0
804,1.22697E+18,2/10/2020 21:01,FALSE,BigHTexas,"b'@TMZLive Why have she not said anything about her friend Harvey 40 women accusing him, Kobe 1 acquitted, Epstein 14\xe2\x80\xa6 https://t.co/reLCGeKXHZ'",,0,0,0
805,1.22697E+18,2/10/2020 21:01,FALSE,hernameisfarai,"b'RT @VerySmartBros: ""The irony here is that while he\xe2\x80\x99s accusing Gayle and Oprah of being sellouts, if being demonstratively antiblack is wha\xe2\x80\xa6'",with my mum,16,1119,100
806,1.22697E+18,2/10/2020 21:01,FALSE,ramz_cncrczn,b'Why Kobe tho ?',,5,609,0
807,1.22697E+18,2/10/2020 21:01,FALSE,Rbjmart,"b'RT @SaycheeseDGTL: Shaq adds the \xe2\x80\x9cKobe Burger\xe2\x80\x9d to the menu in his new Restaurant!! \nThe burger will come with 5 onion rings and 81 fries, a\xe2\x80\xa6'","San Antonio, TX",2,265,39
808,1.22697E+18,2/10/2020 21:01,FALSE,HealthnFreedom,b'LeBron James shared a heartfelt Instagram post as a tribute to Kobe Bryant - https://t.co/X9Z6MgFU9p',"Albuquerque, N.M",274,17829,0
809,1.22697E+18,2/10/2020 21:01,FALSE,Jesus_Rendon,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",Los Angeles,16,401,789
810,1.22697E+18,2/10/2020 21:01,FALSE,AntSoGreat,b'RT @timelesssports_: (2001) Kobe and Iverson jawing at each other during the Finals.\n\nUndeniable passion. \xe2\x99\xbe https://t.co/FzDM41OycM',"New Jersey, USA",0,272,1224
811,1.22697E+18,2/10/2020 21:01,FALSE,not_u_fatjesus,"b'RT @Complex: Vanessa Bryant mourns Kobe and Gianna: ""My brain refuses to accept that both Kobe and Gigi are gone \xe2\x80\x94 I\'m so mad.""\n\nSending lo\xe2\x80\xa6'",look up,5,583,100
812,1.22697E+18,2/10/2020 21:01,FALSE,LionsLoveDaniel,"b'RT @Complex: Vanessa Bryant mourns Kobe and Gianna: ""My brain refuses to accept that both Kobe and Gigi are gone \xe2\x80\x94 I\'m so mad.""\n\nSending lo\xe2\x80\xa6'",Spider-Verse,27,900,100
813,1.22697E+18,2/10/2020 21:01,TRUE,12News,"b'Vanessa Bryant, the widow of Kobe Bryant, is opening up once again as she grieves the loss of her husband and 13-ye\xe2\x80\xa6 https://t.co/yrzaRVUOCU'","Arizona, USA",1739,211867,0
814,1.22697E+18,2/10/2020 21:00,FALSE,hennything55,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",☁️9,13,749,789
815,1.22697E+18,2/10/2020 21:00,FALSE,EddieMaggz,"b""RT @JohnnyNBA: - No hall of fame speech\n- Pau's jersey retirement won't feel special now. \n- No documentaries for the 10 yr anniversary of\xe2\x80\xa6""",Big Block,8,1425,4
816,1.22697E+18,2/10/2020 21:00,FALSE,blakenolani,b'RT @Complex: The night Kobe won an #Oscar in 2018. \n\n#MambaForever \xf0\x9f\x8f\x86\xf0\x9f\x95\x8a https://t.co/mcGraui3bC',"Atlanta, GA",44,1326,8119
817,1.22697E+18,2/10/2020 21:00,FALSE,DontBeAnUCH,b'RT @Will_Rucker3_AD: The Media using Kobe\xe2\x80\x99s tragedy in this way is pathetic and they should be ashamed of themselves',,24,645,3
818,1.22697E+18,2/10/2020 21:00,FALSE,IndyCashh,"b'RT @SaycheeseDGTL: Shaq adds the \xe2\x80\x9cKobe Burger\xe2\x80\x9d to the menu in his new Restaurant!! \nThe burger will come with 5 onion rings and 81 fries, a\xe2\x80\xa6'",MURRLAND ✈️NEW ORLEANS,23,3650,39
819,1.22697E+18,2/10/2020 21:00,FALSE,jo___mar,"b'RT @Complex: Vanessa Bryant mourns Kobe and Gianna: ""My brain refuses to accept that both Kobe and Gigi are gone \xe2\x80\x94 I\'m so mad.""\n\nSending lo\xe2\x80\xa6'","San Francisco, CA",0,393,100
820,1.22697E+18,2/10/2020 21:00,FALSE,xsimplytatix,b'RT @LegionHoops: These Kobe &amp; Gianna murals are beautiful. Wow. https://t.co/Bt8joYgebZ',,4,1511,4395
821,1.22697E+18,2/10/2020 21:00,TRUE,TheTakeaway,"b'RT @SorayaMcDonald: So glad to speak with @TheTakeaway along with @dreamhampton and @DamonYoungVSB, hosted by @arunNYC! \n\nhttps://t.co/aH85\xe2\x80\xa6'",A station near you,1055,34490,3
822,1.22697E+18,2/10/2020 21:00,FALSE,cumbiacalnte76,"b'RT @espn: Best Animated Short Film winner Matthew Cherry dedicated his Oscar to Kobe, who won the same award in 2018 \xf0\x9f\x92\x9c\xf0\x9f\x92\x9b (via \n@abcnetwork,\xe2\x80\xa6'",,1,124,1861
823,1.22697E+18,2/10/2020 21:00,FALSE,King_Kairo_,b'@TarahGotlieb \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 you will never. But please inda keesa otherwise you will be marked absent. Tse otwalila nale Kobe Gwetu \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',....,4,4667,0
824,1.22697E+18,2/10/2020 21:00,FALSE,DABIGBOSS_O,"b'RT @Complex: Vanessa Bryant mourns Kobe and Gianna: ""My brain refuses to accept that both Kobe and Gigi are gone \xe2\x80\x94 I\'m so mad.""\n\nSending lo\xe2\x80\xa6'","Los Angeles, CA",0,58,100
825,1.22697E+18,2/10/2020 21:00,FALSE,camerongwhyte,b'RT @PhoneHomeConnor: Everybody in Heaven seeing Kobe before Magic Johnson https://t.co/PdnQMP7fae',Maryland USA,1,246,50024
826,1.22697E+18,2/10/2020 21:00,FALSE,Trappervini,b'RT @RapMais: Spike Lee chegou homenageando Kobe Bryant no #Oscars https://t.co/DhYSZz4IOs',"Rio de Janeiro, Brasil",0,160,558
827,1.22697E+18,2/10/2020 21:00,FALSE,annerali23,b'RT @SomosBasketweb: LeBron James sobre el mate emulando a Kobe Bryant: \xe2\x80\x9cEs como si Kobe se hubiese metido en mi cuerpo y hubiera hecho ese\xe2\x80\xa6',colombia~popayan~cauca,11,162,2
828,1.22697E+18,2/10/2020 21:00,FALSE,JBH71,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'","Germantown, MD",21,122,789
829,1.22697E+18,2/10/2020 21:00,FALSE,lalsunny69,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",,1,60,789
830,1.22697E+18,2/10/2020 21:00,TRUE,23ABCNews,"b'In a heartbreaking Instagram post, Vanessa Bryant shared how difficult it is grieving the loss of her daughter and\xe2\x80\xa6 https://t.co/BdpXfJwWsU'","Bakersfield, California",440,60521,0
831,1.22697E+18,2/10/2020 21:00,FALSE,cardito98,"b'RT @20m: La mujer de Kobe Bryant: ""\xc2\xbfPor qu\xc3\xa9 debo levantarme si mi hija no puede? Estoy enfadada; ten\xc3\xada mucho por vivir"" https://t.co/iEC2Lp\xe2\x80\xa6'",g,17,2851,5
832,1.22697E+18,2/10/2020 21:00,TRUE,BigWos,"b""RT @TheAthleticNBA: Hoops Adjacent Podcast\n\n* How to talk about Kobe's Past\n* Fleecing the Warriors\n* Small Ball Rockets \n\nSpecial guest: \xe2\x81\xa6\xe2\x80\xa6""",NYC/LA,673,17285,1
833,1.22697E+18,2/10/2020 21:00,FALSE,magnus1326,"b'@RealJamesWoods #Kobe was mentioned. Bc Kobe died.   Kobe and a bunch of other ppl.  Kobe was an inspiration, but K\xe2\x80\xa6 https://t.co/yqGq12rHjx'",United States,3,1334,0
834,1.22697E+18,2/10/2020 21:00,FALSE,adrian_TYBG,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'","South El Monte, CA",10,392,789
835,1.22697E+18,2/10/2020 21:00,FALSE,Peteralexxeze,"b'RT @ESPNNBA: On this day in 2002, Kobe returned to his hometown of Philly for the All-Star Game and took the MVP award with him. https://t.\xe2\x80\xa6'",,3,651,1372
836,1.22697E+18,2/10/2020 21:00,FALSE,Chrizzyness,"b'RT @SaycheeseDGTL: Shaq adds the \xe2\x80\x9cKobe Burger\xe2\x80\x9d to the menu in his new Restaurant!! \nThe burger will come with 5 onion rings and 81 fries, a\xe2\x80\xa6'","Manchester, NH",1,1915,39
837,1.22697E+18,2/10/2020 21:00,FALSE,_ftbTGOD_,"b'RT @Complex: Vanessa Bryant mourns Kobe and Gianna: ""My brain refuses to accept that both Kobe and Gigi are gone \xe2\x80\x94 I\'m so mad.""\n\nSending lo\xe2\x80\xa6'",,4,1494,100
838,1.22697E+18,2/10/2020 21:00,FALSE,uncutsommar,"b'RT @Complex: Vanessa Bryant mourns Kobe and Gianna: ""My brain refuses to accept that both Kobe and Gigi are gone \xe2\x80\x94 I\'m so mad.""\n\nSending lo\xe2\x80\xa6'",Canada,0,50,100
839,1.22697E+18,2/10/2020 21:00,FALSE,leesmileyman,b'RT @CristalBarzz: Kobe had one accuser and he was acquitted. Charlie Rose had 27 accusers and #GayleKing stood by him. Make it make sense.\xe2\x80\xa6',Still Tweetin'! All views=Mine,174,3050,616
840,1.22697E+18,2/10/2020 21:00,FALSE,OnlyCelioK,"b'RT @enews: ""I\xe2\x80\x99ve been reluctant to put my feelings into words. My brain refuses to accept that both Kobe and Gigi are gone. I can\xe2\x80\x99t process\xe2\x80\xa6'","Paris,France",11,233,252
841,1.22697E+18,2/10/2020 21:00,FALSE,SquiDaveo,"b""Just to reiterate: Kobe Bryant chocked a teen during sex. She didn't consent to this in any clear manner, because a\xe2\x80\xa6 https://t.co/KOXQyFxdlw""","Ann Arbor, MI",55,613,0
842,1.22697E+18,2/10/2020 21:00,FALSE,__h1ghflyer,"b'RT @SportsCenter: Eight years ago today, Jeremy Lin put on a show at MSG vs. Kobe and the Lakers. https://t.co/bZPtfxOL2P'",North Carolina,4,397,3311
843,1.22697E+18,2/10/2020 21:00,FALSE,LfriiMedia,b'Une peinture murale \xc3\xa0 l\xe2\x80\x99honneur de Kobe Bryant effac\xc3\xa9e car jug\xc3\xa9e trop moche (Photo) https://t.co/1ydk6PsiDS #LfriiMedia #Lfrii',République Togolaise,6,1532,0
844,1.22697E+18,2/10/2020 21:00,FALSE,Mohamed64167337,"b""RT @SportsCenter: He made a portrait of Kobe Bryant with Rubik's Cubes \xf0\x9f\x91\x8f \n\n(via @brundagemagic) https://t.co/qzH4MM0O5B""",,0,1,62654
845,1.22697E+18,2/10/2020 21:00,FALSE,HipHopRnBPopPr1,b'RT @lyonelholmes: Kobe Holmes #hiphop #rap #music #rapper #trap #dance #artist #dj #beats #rnb #love #newmusic #hiphopmusic #producer #art\xe2\x80\xa6',,1,379,2
846,1.22697E+18,2/10/2020 21:00,FALSE,IRoc_VintgeShit,"b'RT @ESPNNBA: On this day in 2002, Kobe returned to his hometown of Philly for the All-Star Game and took the MVP award with him. https://t.\xe2\x80\xa6'","Montgomery, AL",1,1237,1372
847,1.22697E+18,2/10/2020 21:00,FALSE,KDarkOne99,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",,6,583,789
848,1.22697E+18,2/10/2020 21:00,FALSE,johnm3578,"b""RT @JohnnyNBA: - No hall of fame speech\n- Pau's jersey retirement won't feel special now. \n- No documentaries for the 10 yr anniversary of\xe2\x80\xa6""","Connecticut, USA",3,127,4
849,1.22697E+18,2/10/2020 21:00,FALSE,PeriwinkleRip,b'@urkle9 Imagine the audacity of saying Kobe entered you to help you complete a fast break dunk in a losing game whi\xe2\x80\xa6 https://t.co/iQpoVHnibL',,4,359,0
850,1.22697E+18,2/10/2020 21:00,TRUE,ESPNNBA,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",ESPN,16409,6463537,789
851,1.22697E+18,2/10/2020 21:00,FALSE,linsolente_,b'RT @ArisLopez11: Putiiin ! Fallait que Grace Mbizi sorte sa vid\xc3\xa9o entrain de pleurer la mort de Kobe Bryant ! Faut lui couper internet a ce\xe2\x80\xa6',,0,185,9
852,1.22697E+18,2/10/2020 21:00,FALSE,Alexpedre17,"b'RT @Pasion_Basket1: Un d\xc3\xada como hoy, hace justo 2 a\xc3\xb1os, Kobe Bryant ganaba un Oscar a Mejor Corto de Animaci\xc3\xb3n gracias a su obra ""Dear Bask\xe2\x80\xa6'",Alcorcón,3,325,515
853,1.22697E+18,2/10/2020 21:00,FALSE,J_Smoove19,"b'RT @cavs: February 10, 2016.\n\nKobe Bryant gifts @KingJames his game-worn shoes following his final game played in Cleveland.\n\n#MambaForever\xe2\x80\xa6'","Ohio, Cleveland",0,383,1253
854,1.22697E+18,2/10/2020 21:00,FALSE,thtsms21,b'RT @Mamba_Insider: Kobe had some monster blocks in his career \xf0\x9f\x91\x80\xf0\x9f\x92\xaf https://t.co/qJcEsc4QpD',,1,413,246
855,1.22697E+18,2/10/2020 21:00,FALSE,janacor,b'RT @FranJMerino: Kobe Bryant recibe el premio a Leyenda memorium. Gran gesto de @GIGANTESbasket acord\xc3\xa1ndose de uno de los m\xc3\xa1s grandes en #P\xe2\x80\xa6',Cambre,15,322,6
856,1.22697E+18,2/10/2020 21:00,FALSE,gmonneeeyyyyy,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",,0,104,789
857,1.22697E+18,2/10/2020 21:00,FALSE,melbbsbk610,"b'RT @GMA: A college coach, his wife and daughter who all died in a helicopter crash alongside Kobe Bryant will be honored at a memorial serv\xe2\x80\xa6'","Macon, GA",2,170,19
858,1.22697E+18,2/10/2020 21:00,FALSE,KLTHEGAT1,"b'RT @MommaBearGaming: KOBE! \xf0\x9f\xa4\xa3\n\nOkay but for real, @Deborah39598259 built me a lot of ramps for this \xf0\x9f\x98\xad\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xa3\nEnjoy \xe2\x9d\xa3 and, the ending??? \xf0\x9f\xa4\x94\xf0\x9f\xa5\xb4 https:\xe2\x80\xa6'",,0,22,2
859,1.22697E+18,2/10/2020 21:00,FALSE,trey_15lindsey,b'RT @tysonbeckdesign: Spent my week taking down this official Kobe Bryant artwork I made from 102 stores and ads illegally selling it. \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xe2\x80\xa6',"Texas, USA",13,2025,1648
860,1.22697E+18,2/10/2020 21:00,FALSE,MC_Jazz_Hands,"b""RT @legh6987: Y'all I looooove me some @SnoopDogg but come on.\nYou can't threaten or say things to @GayleKing like that. Do you really thin\xe2\x80\xa6""",Wakanda,12,187,135
861,1.22697E+18,2/10/2020 21:00,FALSE,AfrikanCaesar,b'#RIP @kobebryant \n\n#Kobe\n#BlackMamba https://t.co/hw4WcYjTV8',"Detroit, Michigan",10,793,0
862,1.22697E+18,2/10/2020 21:00,FALSE,AkaBoog_,b'RT @devin5glasper: Man KOBE really gone. Smh',MotorBoatingLizzoButtCheeks,0,40,1
863,1.22697E+18,2/10/2020 21:00,FALSE,luispulido0o,"b'RT @Complex: Vanessa Bryant mourns Kobe and Gianna: ""My brain refuses to accept that both Kobe and Gigi are gone \xe2\x80\x94 I\'m so mad.""\n\nSending lo\xe2\x80\xa6'",,3,226,100
864,1.22697E+18,2/10/2020 21:00,FALSE,JermalAlleyne,"b'@jtandebibiana @maskulinitypod @NextGenMen @modernmanpod Thanks @jtandebibiana, gave it a listen and it was great.\xe2\x80\xa6 https://t.co/yHjaoW9lqs'","Cambridge, Ontario",15,472,0
865,1.22697E+18,2/10/2020 21:00,FALSE,Hunccho,"b'RT @Complex: Vanessa Bryant mourns Kobe and Gianna: ""My brain refuses to accept that both Kobe and Gigi are gone \xe2\x80\x94 I\'m so mad.""\n\nSending lo\xe2\x80\xa6'",.. ,46,9977,100
866,1.22697E+18,2/10/2020 21:00,FALSE,m3nac324,"b'RT @SaycheeseDGTL: Shaq adds the \xe2\x80\x9cKobe Burger\xe2\x80\x9d to the menu in his new Restaurant!! \nThe burger will come with 5 onion rings and 81 fries, a\xe2\x80\xa6'",,41,1023,39
867,1.22697E+18,2/10/2020 21:00,FALSE,ignorenesta,b'Kobe up there having the most intellectual convos with Stuart Scott',,4,942,0
868,1.22697E+18,2/10/2020 21:00,FALSE,Dg____4,b'RT @ChargersLegion: What a heart breaking year as a Laker/Charger fan:\n\nKobe Bryant Tragic death \n\nAntonio Gates retires \n\nEric Weddle reti\xe2\x80\xa6',"Idaho, USA",2,452,67
869,1.22697E+18,2/10/2020 21:00,FALSE,ShermarTaylor2,"b'RT @SaycheeseDGTL: Shaq adds the \xe2\x80\x9cKobe Burger\xe2\x80\x9d to the menu in his new Restaurant!! \nThe burger will come with 5 onion rings and 81 fries, a\xe2\x80\xa6'","Phenix City, AL",1,449,39
870,1.22697E+18,2/10/2020 21:00,FALSE,jpdragonette,"b'You sit there, asking why this happened to you.\n\nYou continue to lament, defeated by the challenges of the day.\n\nHe\xe2\x80\xa6 https://t.co/ubbtBxXS4a'",,0,60,0
871,1.22697E+18,2/10/2020 21:00,FALSE,krisLC25,b'RT @DeeSportsTalk: Rachel Nichols first asked Dame if he felt bad about beating LA on Kobe night and is now putting it out there that LeBro\xe2\x80\xa6',,14,338,124
872,1.22697E+18,2/10/2020 21:00,FALSE,babybaldhead,b'RT @TylerIAm: I cannot believe Kobe Bryant is dead',"Tokyo-to, Japan",3,2061,2472
873,1.22697E+18,2/10/2020 21:00,FALSE,SauceGodGunna,"b'RT @enews: ""I\xe2\x80\x99ve been reluctant to put my feelings into words. My brain refuses to accept that both Kobe and Gigi are gone. I can\xe2\x80\x99t process\xe2\x80\xa6'",PITTSBURGH,9,3183,252
874,1.22697E+18,2/10/2020 21:00,FALSE,devinbeanbooker,"b'RT @SportsCenter: Eight years ago today, Jeremy Lin put on a show at MSG vs. Kobe and the Lakers. https://t.co/bZPtfxOL2P'",,3,466,3311
875,1.22697E+18,2/10/2020 21:00,FALSE,fin1fan,"b'RT @ABC7NY: Vanessa Bryant took to Instagram on Monday to share her struggles with the death of Kobe and Gianna, saying her ""brain refuses\xe2\x80\xa6'","Clifton, NJ",31,139,10
876,1.22697E+18,2/10/2020 21:00,FALSE,HollywoodKilo,"b'RT @ESPNNBA: On this day in 2002, Kobe returned to his hometown of Philly for the All-Star Game and took the MVP award with him. https://t.\xe2\x80\xa6'",Dallas Tx,22,1705,1372
877,1.22697E+18,2/10/2020 21:00,FALSE,Rojas__Brandon,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",In the stars,3,600,789
878,1.22697E+18,2/10/2020 21:00,FALSE,M_Feratovic,"b'RT @ABC7NY: Vanessa Bryant took to Instagram on Monday to share her struggles with the death of Kobe and Gianna, saying her ""brain refuses\xe2\x80\xa6'","New York, US of A",5,197,10
879,1.22697E+18,2/10/2020 21:00,FALSE,ckwitt3,"b'RT @BillSimmons: Latest BS Podcast on @spotify \xe2\x80\x94 the streaming wars, ESPN\xe2\x80\x99s evolution, Jimmy Kimmel\xe2\x80\x99s rise, the future of sports rights, Ko\xe2\x80\xa6'","New York, NY",49,2335,6
880,1.22697E+18,2/10/2020 21:00,FALSE,mfb714,b'RT @SXMUrbanView: High school principal resigns after describing Kobe Bryant\xe2\x80\x99s death \xe2\x80\x98karma\xe2\x80\x99\n\nhttps://t.co/o0aDzvOwD0\n\n@karenhunter - #Kare\xe2\x80\xa6',united states,15,6093,2
881,1.22697E+18,2/10/2020 21:00,FALSE,__h1ghflyer,"b'RT @ESPNNBA: On this day in 2002, Kobe returned to his hometown of Philly for the All-Star Game and took the MVP award with him. https://t.\xe2\x80\xa6'",North Carolina,4,397,1372
882,1.22697E+18,2/10/2020 21:00,TRUE,GolfWorld,"b""Riviera's eighth hole will serve as a memorial to Kobe Bryant this week.\nhttps://t.co/bcLsRij3ns""",,982,114459,0
883,1.22697E+18,2/10/2020 21:00,FALSE,Teodorico1967,b'O Globo aproveita morte de Kobe Bryant para falar que jogador foi acusado de estupro https://t.co/UzdlMidvbR',"Ribeirão Preto, Brasil",79,4792,0
884,1.22697E+18,2/10/2020 21:00,FALSE,_Optii,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'","Bronx, NY",18,778,789
885,1.22697E+18,2/10/2020 21:00,FALSE,travelinjeebus,"b'@repub9989 @APLMom Just think of all the fans of Kobe Bryant they can trick... errr, offer... this to...\n\nMaybe the\xe2\x80\xa6 https://t.co/OhSuk0kXlA'",,3,174,0
886,1.22697E+18,2/10/2020 21:00,FALSE,Rlucas_7,b'RT @AlexFeuz: @SportsCenter RIP Kobe. \xf0\x9f\x92\x9c\xf0\x9f\x92\x9b\xf0\x9f\x92\x9c\xf0\x9f\x92\x9b https://t.co/uxfOHrJhXs',I’ll tell you when I Land,15,1183,14
887,1.22697E+18,2/10/2020 21:00,FALSE,janicer30dude,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",,0,0,789
888,1.22697E+18,2/10/2020 21:00,FALSE,mark_selby723,"b'@SHAQ @Shaqcast More inconsistencies and conflicting reports. The flight log reports 8 POB, Kobe, daughter, pilot,\xe2\x80\xa6 https://t.co/ldG0svgIlr'",Dixie ,56,16648,0
889,1.22697E+18,2/10/2020 21:00,FALSE,walkbylee,b'Gayle please apologize to the Bryant family for your ignorance. Your not the only journalist who got heat for talki\xe2\x80\xa6 https://t.co/42iGbxl6iz',,0,14,0
890,1.22697E+18,2/10/2020 21:00,FALSE,alenramic03,"b""RT @JohnnyNBA: It's tragic we won't ever hear him talk about any of his 20 year career ever again. \n\nIt's 2020 and the CHICAGO BULLS 1998 t\xe2\x80\xa6""","Manchester, England",22,1287,2
891,1.22697E+18,2/10/2020 21:00,FALSE,madi_knight,b'RT @BleacherReport: Kobe was honored at the Oscars tonight \xf0\x9f\x99\x8f https://t.co/9hX2KgmGVV',"Tree Hill, NC",6,694,9382
892,1.22697E+18,2/10/2020 21:00,FALSE,southsidestvn,"b'RT @cavs: February 10, 2016.\n\nKobe Bryant gifts @KingJames his game-worn shoes following his final game played in Cleveland.\n\n#MambaForever\xe2\x80\xa6'",HAIL JESUS,1,396,1253
893,1.22697E+18,2/10/2020 21:00,FALSE,Michael_AW77,"b""RT @amiejennifer: @yashar @GayleKing that's horrific.  \nJournalists ask questions,  it was something that was on the minds of a lot of us.\xe2\x80\xa6""",,0,240,26
894,1.22697E+18,2/10/2020 21:00,FALSE,WKing_3,b'RT @tysonbeckdesign: Spent my week taking down this official Kobe Bryant artwork I made from 102 stores and ads illegally selling it. \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xe2\x80\xa6',"Rock Hill, SC",0,151,1648
895,1.22697E+18,2/10/2020 21:00,FALSE,hausner_justin,b'RT @timelesssports_: (2001) Kobe and Iverson jawing at each other during the Finals.\n\nUndeniable passion. \xe2\x99\xbe https://t.co/FzDM41OycM',"Las Vegas, NV",3,413,1224
896,1.22697E+18,2/10/2020 21:00,FALSE,JulieBe77816533,b'RT @AishiaDeal: #IStandWithGayle FOH \n\nStop making Gayle the victim.. \n\nShe\xe2\x80\x99s old as hell &amp; knew what she was doing.. what she didn\xe2\x80\x99t facto\xe2\x80\xa6',"England, United Kingdom",2,515,205
897,1.22697E+18,2/10/2020 21:00,FALSE,DAdegbayi,"b'RT @ESPNNBA: On this day in 2002, Kobe returned to his hometown of Philly for the All-Star Game and took the MVP award with him. https://t.\xe2\x80\xa6'",,0,202,1372
898,1.22697E+18,2/10/2020 21:00,FALSE,RedK1013,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",,0,89,789
899,1.22697E+18,2/10/2020 21:00,FALSE,frankromero30,b'RT @FranJMerino: Kobe Bryant recibe el premio a Leyenda memorium. Gran gesto de @GIGANTESbasket acord\xc3\xa1ndose de uno de los m\xc3\xa1s grandes en #P\xe2\x80\xa6',"Barcelona, Cataluña",0,44,6
900,1.22697E+18,2/10/2020 21:00,FALSE,JohnnyNBA,"b""- No hall of fame speech\n- Pau's jersey retirement won't feel special now. \n- No documentaries for the 10 yr annive\xe2\x80\xa6 https://t.co/zfjPTdcU0V""",,327,6504,4
901,1.22697E+18,2/10/2020 21:00,FALSE,ShadysBetter,b'RT @DeeSportsTalk: Rachel Nichols first asked Dame if he felt bad about beating LA on Kobe night and is now putting it out there that LeBro\xe2\x80\xa6',"Skokie, IL",64,948,124
